period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
2020-2021,2020,2021,2513,"Չեչաքար; նաժդակ; բնական կորունդ, նռնաքար եւ այլ բնական հղկանյութ",տոննա,28.5,11.3,43.6,39.3
2020-2021,2020,2021,2514,Թերթաքար,տոննա,3.7,3.1,0.0,0.0
2020-2021,2020,2021,2515,"Մարմար, տրավերտին կամ կրաքարային տուֆ եւ այլ կրաքար",տոննա,862.2,172.1,2795.8,576.0
2020-2021,2020,2021,2516,"Գրանիտ, ծիրանաքար, բազալտ, ավազաքար",տոննա,6695.3,750.7,7808.1,1447.4
2020-2021,2020,2021,2517,"Գետաքար, մանրախիճ, կայծքար; մակադամ խարամից",տոննա,8294.0,834.2,10241.1,1018.2
2020-2021,2020,2021,2518,Դոլոմիտ,տոննա,7.5,1.1,26.5,2.9
2020-2021,2020,2021,2519,"Կարբոնատ մագնեզիումի բնական; հալած, այրած մագնեզիտ; մագնեզիումի օքսիդ",տոննա,224.2,91.0,452.8,181.8
2020-2021,2020,2021,2520,Գիպս,տոննա,70864.8,4329.3,75978.9,4705.2
2020-2021,2020,2021,2522,"Կիր չհանգած, հանգած եւ հիդրավլիկ",տոննա,41712.9,6985.4,43816.7,7865.8
2020-2021,2020,2021,2523,Ցեմենտ,տոննա,230976.5,6570.4,148308.7,4911.8
2020-2021,2020,2021,2524,Ասբեստ,տոննա,127.5,43.2,132.0,49.3
2020-2021,2020,2021,2525,Փայլար; փայլարի թափոն,կգ,2.5,0.1,1.0,0.3
2020-2021,2020,2021,2526,Ստեատիտ բնական; տալկ,տոննա,88.5,52.0,72.6,41.0
2020-2021,2020,2021,2529,"Դաշտային սպաթ; լեյցիտ; նեֆելին, նեֆելինային սիենիտ; ֆտորասպաթ",տոննա,320.4,114.4,1943.5,409.8
2020-2021,2020,2021,2530,"Հանքանյութեր, այլ տեղում չնշած",տոննա,27.2,21.2,64.8,35.5
2020-2021,2020,2021,2601,Հանքաքար եւ խտահանք երկաթի,տոննա,7859.3,1126.8,7793.0,1288.0
2020-2021,2020,2021,2603,Հանքաքար եւ խտահանք պղնձի,տոննա,24.9,118.3,2.3,5.9
2020-2021,2020,2021,2608,Հանքաքար եւ խտահանք ցինկի,կգ,40.0,0.2,28.5,0.9
2020-2021,2020,2021,2610,Հանքաքար եւ խտահանք քրոմի,տոննա,106.8,70.1,122.4,90.6
2020-2021,2020,2021,2613,Հանքաքար եւ խտահանք մոլիբդենի,տոննա,146.0,1535.1,61.0,886.9
2020-2021,2020,2021,2617,Հանքաքարեր եւ խտահանքեր այլ,կգ,0.0,0.0,20.2,3.4
2020-2021,2020,2021,2621,"Խարամ եւ մոխիր այլ, մնացորդ քաղաքային տնտեսության թափոնի այրումից",տոննա,5.0,1.6,0.0,0.0
2020-2021,2020,2021,2701,Քարածուխ,տոննա,11706.0,1310.2,18232.1,1806.3
2020-2021,2020,2021,2703,Տորֆ,տոննա,560.5,148.2,130.5,52.8
2020-2021,2020,2021,2704,Կոքս եւ կիսակոքս; ածուխ թորանոթային,տոննա,22.0,5.0,2.3,1.8
2020-2021,2020,2021,2705,"Գազ քարածխային, ջրային, ոչ նավթային",հազ.խմ,8.1,2.1,0.0,0.0
2020-2021,2020,2021,2706,"Ձյութեր քարածխի, լիգնիտի, տորֆի եւ այլ հանքաձյութեր",կգ,4706.0,2.2,193.0,0.5
2020-2021,2020,2021,2707,"Ձյութայուղ - տոլուոյ, քսիլոլ, նավթալին",տոննա,1.7,4.5,4.8,19.4
2020-2021,2020,2021,2708,Կուպր եւ կուպրի կոքս,կգ,30.0,1.2,0.0,0.0
2020-2021,2020,2021,2710,Նավթ եւ նավթամթերք` ոչ հում,տոննա,472807.4,240080.7,486021.9,372067.2
2020-2021,2020,2021,2711,Գազ բնական եւ հեղուկ,հազ.խմ,2589614.5,427286.4,2787097.1,459871.2
2020-2021,2020,2021,2711,Գազ բնական եւ հեղուկ,տոննա,51519.7,17765.0,73564.5,29354.9
2020-2021,2020,2021,2712,"Վազելին; պարաֆին, հանքամոմ",տոննա,221.5,280.5,306.0,435.3
2020-2021,2020,2021,2713,"Կոքս, բիտում եւ նավթամթերքի վերամշակումից այլ մնացորդ",տոննա,81804.2,18893.0,83946.9,26821.9
2020-2021,2020,2021,2715,"Խառնուրդ բիտումի, ասֆալտի, հանքաձյութերի",տոննա,276.8,211.2,332.0,301.2
2020-2021,2020,2021,2716,Էլեկտրաէներգիա,մլն կվտ/ժ,97.2,3659.9,356.4,15688.8
2020-2021,2020,2021,2801,"Ֆտոր, քլոր, բրոմ եւ յոդ",տոննա,433.0,237.6,303.2,217.3
2020-2021,2020,2021,2802,Ծծումբ; ծծումբ կոլոիդային,տոննա,15.0,2.7,0.0,0.0
2020-2021,2020,2021,2803,Ածխածին (մեթանային մուր),տոննա,30.1,32.9,55.0,71.7
2020-2021,2020,2021,2804,"Ջրածին, իներտ գազեր եւ այլ ոչ մետաղներ",հազ.խմ,283.5,524.9,81.4,595.5
2020-2021,2020,2021,2804,"Ջրածին, իներտ գազեր եւ այլ ոչ մետաղներ",տոննա,24.3,42.9,84.3,182.7
2020-2021,2020,2021,2805,"Մետաղներ` ալկալիական կամ հողալկալիական; մետաղներ հազվագյուտ հողերի, սկանդիում եւ իտրիում; սնդիկ",կգ,1051.0,9.8,13.5,0.1
2020-2021,2020,2021,2806,Քլորաջրածին (աղաթթու); քլորսուլֆոնային թթու,տոննա,1732.6,334.2,1743.6,510.6
2020-2021,2020,2021,2807,Ծծմբաթթու; օլեում,տոննա,1808.9,532.0,2178.1,339.6
2020-2021,2020,2021,2808,Ազոտական թթու; սուլֆազոտական թթուներ,տոննա,567.2,161.3,645.2,213.1
2020-2021,2020,2021,2809,Ֆոսֆորի օքսիդ եւ թթու,տ(P2O5),27.4,40.3,20.7,38.7
2020-2021,2020,2021,2810,Բորի օքսիդ; բորաթթուներ,տոննա,6.5,6.1,29.9,51.6
2020-2021,2020,2021,2811,Այլ անօրգանական թթուներ եւ ոչ մետաղների այլ անօրգանական թթվածնային միացություններ,տոննա,84.4,150.5,47.0,150.1
2020-2021,2020,2021,2812,Ոչ մետաղների հալոգենիդներ եւ հալոգենիդօքսիդներ,կգ,21.1,0.9,20.1,1.4
2020-2021,2020,2021,2813,Ոչ մետաղների սուլֆիդներ,կգ,0.4,0.0,0.0,0.0
2020-2021,2020,2021,2814,Ամոնիակ,տոննա,35.8,35.9,46.0,30.9
2020-2021,2020,2021,2815,"Նատրիումի կամ կալիումի հիդրօքսիդ, պերօքսիդ",կգ KOH,511.7,0.7,220.3,0.8
2020-2021,2020,2021,2815,"Նատրիումի կամ կալիումի հիդրօքսիդ, պերօքսիդ",տ (NaOH),12.7,14.8,3.5,14.0
2020-2021,2020,2021,2815,"Նատրիումի կամ կալիումի հիդրօքսիդ, պերօքսիդ",տոննա,1897.6,914.9,2004.4,977.7
2020-2021,2020,2021,2816,"Մագնեզիումի հիդրօքսիդ եւ պերօքսիդ; ստրոնցիումի, բարիումի օքսիդ, հիդրօքսիդ, պերօքսիդ",կգ,0.0,0.0,76.3,0.6
2020-2021,2020,2021,2817,Ցինկի օքսիդ; պերօքսիդ,տոննա,32.1,97.3,58.4,180.4
2020-2021,2020,2021,2818,"Արհեստական կորունդ; ալյումինի օքսիդ, հիդրօքսիդ",տոննա,31.2,36.9,59.8,46.1
2020-2021,2020,2021,2819,Քրոմի օքսիդ եւ հիդրօքսիդ,տոննա,2.4,8.0,1.1,4.1
2020-2021,2020,2021,2821,Երկաթի օքսիդ եւ հիդրօքսիդ; հանքային ներկանյութ,տոննա,93.4,113.9,111.6,161.6
2020-2021,2020,2021,2823,Տիտանի օքսիդ,տոննա,76.2,169.3,44.0,80.1
2020-2021,2020,2021,2824,Կապարի օքսիդ; սուրիկ կապարային (կարմիր եւ նարնջագույն),տոննա,29.5,82.6,15.6,49.4
2020-2021,2020,2021,2825,"Հիդրազին եւ հիդրօքսիլամին, դրանց անօրգանական աղերը; այլ անօրգանական հիմքեր; մետաղների այլ օքսիդներ, հիդրօքսիդներ եւ պերօքսիդներ",տոննա,1.3,48.0,19.8,36.1
2020-2021,2020,2021,2826,"Ֆտորիդ; ֆտորա -սիլիկատ, -ալյումինատ եւ այլ բարդ աղեր",տոննա,2.8,9.1,26.0,12.5
2020-2021,2020,2021,2827,"Քլորիդ, քլորիդ -օքսիդ, -հիդրօքսիդ; բրոմիդ եւ բրոմիդօքսիդ; յոդիդ եւ յոդիդօքսիդ",տոննա,595.3,408.3,690.9,474.1
2020-2021,2020,2021,2828,"Քլորիտ, հիպո -քլորիտ, -բրոմիտ",տոննա,1850.4,491.7,2497.8,580.4
2020-2021,2020,2021,2829,Քլորատ եւ պերքլորատ; բրոմատ եւ պերբրոմատ; յոդատ եւ պերյոդատ,տոննա,52.2,117.0,32.3,60.2
2020-2021,2020,2021,2830,Սուլֆիդներ եւ բազմասուլֆիդներ,տոննա,20818.0,14062.6,17392.6,13900.8
2020-2021,2020,2021,2831,Դիտիոնիտներ եւ սուլֆօքսիլատներ,տոննա,0.0,0.0,1.0,2.7
2020-2021,2020,2021,2832,Սուլֆիտներ; տիոսուլֆատներ,տոննա,291.0,247.1,29.8,54.3
2020-2021,2020,2021,2833,Սուլֆատներ; շիբեր; պերօքսոսուլֆատներ (պերսուլֆատներ),տոննա,3391.8,3100.5,2969.9,2498.8
2020-2021,2020,2021,2834,Նիտրիտներ; նիտրատներ,տոննա,1311.9,1046.9,975.9,771.0
2020-2021,2020,2021,2835,"Ֆոսֆինատներ, ֆոսֆոնատներ (ֆոսֆիտներ), ֆոսֆատներ, բազմաֆոսֆատներ",տոննա,1288.6,728.7,904.6,707.3
2020-2021,2020,2021,2836,Կարբոնատներ; պերկարբոնատներ,տոննա,18175.4,7504.2,13113.4,5564.2
2020-2021,2020,2021,2837,"Ցիանիդ, ցիանիդի օքսիդ",տոննա,2244.0,4936.9,1320.0,2904.9
2020-2021,2020,2021,2839,Սիլիկատներ; ալկալիական մետաղների սիլիկատներ,տոննա,145.2,66.8,229.1,90.7
2020-2021,2020,2021,2840,Բորատներ; պերբորատներ,տոննա,26.3,25.6,28.1,27.5
2020-2021,2020,2021,2841,Օքսոմետաղական եւ պերօքսոմետաղական թթուների աղեր,տոննա,1.7,16.6,2.1,27.5
2020-2021,2020,2021,2842,Անօրգանական թթուների կամ պերօքսաթթուների աղեր,տոննա,14.4,4.8,27.3,9.0
2020-2021,2020,2021,2843,Թանկարժեք մետաղներ կոլոիդային վիճակում եւ նրա ամալգամներ,կգ,43.1,186.7,175.4,296.3
2020-2021,2020,2021,2843,Թանկարժեք մետաղներ կոլոիդային վիճակում եւ նրա ամալգամներ,կգ,22.8,14.4,35.1,7.9
2020-2021,2020,2021,2844,Ռադիոակտիվ քիմիական տարրեր եւ իզոտոպներ,կգ,0.0,0.0,7.0,0.6
2020-2021,2020,2021,2844,Ռադիոակտիվ քիմիական տարրեր եւ իզոտոպներ,կյուրի,31.2,71.7,1308.7,268.0
2020-2021,2020,2021,2845,"Իզոտոպներ, ոչ 2844 դիրքի; այս իզոտոպների միացություններ",կգ,0.1,2.9,0.0,0.6
2020-2021,2020,2021,2846,"Միացություններ հազվագյուտ հողերի մետաղների, իտտրիումի կամ սկանդիումի",կգ,101.6,2.0,18.4,2.9
2020-2021,2020,2021,2847,Ջրածնի պերօքսիդ,տ(H),181.2,225.6,94.2,168.6
2020-2021,2020,2021,2849,Կարբիդներ,տոննա,209.6,186.4,150.2,159.0
2020-2021,2020,2021,2850,"Հիդրիդ, նիտրիդ, ազիդ, սիլիցիդ եւ բորիդ",կգ,50.5,1.3,8.2,2.2
2020-2021,2020,2021,2852,"Միացությունններ սնդիկի, անօրգանական կամ օրգանական, բացի ամալգամներից",կգ,0.3,0.2,0.0,0.0
2020-2021,2020,2021,2853,"Այլ անօրգանական միացություններ; հեղուկ; խտացրած օդ; ամալգամներ, ոչ թանկարժեք մետաղների",կգ,1781.3,46.6,946.6,81.3
2020-2021,2020,2021,2901,Ածխաջրածիններ ապացիկլային,տոննա,3.7,38.3,18.5,47.3
2020-2021,2020,2021,2902,Ածխաջրածիններ ցիկլային,տոննա,65.8,83.3,19.3,48.2
2020-2021,2020,2021,2903,Հալոգենացված ածանցյալներ ածխաջրածինների,տոննա,115.2,339.6,90.0,298.9
2020-2021,2020,2021,2904,"Ածխաջրածիների սուլֆացված, նիտրացված կամ նիտրոնացված ածանցյալներ",տոննա,5.7,8.4,12.9,24.2
2020-2021,2020,2021,2905,Սպիրտներ ապացիկլային եւ դրանց ածանցյալներ,տոննա,946.2,1682.1,1460.1,2365.4
2020-2021,2020,2021,2906,Սպիրտներ ցիկլային եւ դրանց ածանցյալներ,կգ,374.7,9.9,1171.3,20.7
2020-2021,2020,2021,2907,Ֆենոլներ; ֆենոլասպիրտներ,տոննա,10.8,40.0,14.0,45.9
2020-2021,2020,2021,2908,Ֆենոլների կամ ֆենոլասպիրտների ածանցյալներ,կգ,3.1,0.4,0.2,0.2
2020-2021,2020,2021,2909,"Պարզ եթեր, եթերա -սպիրտ, -ֆենոլ, սպիրտաֆենոլ եւ դրանց ածանցյալներ",տոննա,496.0,992.3,196.6,580.3
2020-2021,2020,2021,2910,"Էպոքսիդ, էպոքսի -սպիրտ, -ֆենոլ եւ -եթեր եւ դրանց ածանցյալներ",կգ,474.5,25.1,269.0,24.5
2020-2021,2020,2021,2911,Ացետալներ եւ կիսաացետալներ եւ դրանց ածանցյալներ,կգ,0.0,0.0,1.0,0.2
2020-2021,2020,2021,2912,Ալդեհիդներ; ալդեհիդների ցիկլիկ պոլիմերներ; պարաֆորմալդեհիդներ,տոննա,212.9,255.5,151.8,457.2
2020-2021,2020,2021,2913,Ածանցյալներ 2912 դիրքի միացությունների,կգ,0.2,0.2,0.0,0.0
2020-2021,2020,2021,2914,Կետոններ եւ խինոններ եւ դրանց ածանցյալներ,տոննա,74.5,143.4,79.7,182.8
2020-2021,2020,2021,2915,Թթուներ ոչ պարբերական միակարբոն հագեցած եւ դրանց ածանցյալներ,տոննա,963.0,1218.2,785.3,1401.5
2020-2021,2020,2021,2916,"Թթուներ ոչ պարբերական միակարբոն չհագեցած, թթուներ ցիկլային միակարբոն, պեր -օքսիդ, -օքսիթթու եւ դրանց ածանցյալներ",տոննա,46.7,211.1,45.8,236.4
2020-2021,2020,2021,2917,Բազմակարբոնաթթուներ,տոննա,120.7,188.5,127.8,325.3
2020-2021,2020,2021,2918,"Թթուներ կարբոնային, պարունակող լրացուցիչ թթվածնակիր ֆունկցիոնալ խմբեր",տոննա,442.6,436.5,255.9,424.9
2020-2021,2020,2021,2919,"Ֆոսֆորաթթվի բարդ եթերներ եւ աղեր, ներառյալ լակտոֆոսֆատներ",կգ,1310.0,3.2,25.1,1.1
2020-2021,2020,2021,2920,Ոչ մետաղների այլ անօրգանական թթուների բարդ եթերներ եւ դրանց աղեր,տոննա,9.4,77.3,6.4,28.4
2020-2021,2020,2021,2921,Միացություններ ամինային ֆունկցիոնալ խմբով,տոննա,1.8,12.1,2.7,31.0
2020-2021,2020,2021,2922,"Ամինամիացություններ, ներառնող թթվածնակիր ֆունկցիոնալ խմբեր",տոննա,467.4,816.2,456.5,1021.7
2020-2021,2020,2021,2923,Ամոնիումի աղեր եւ հիդրօքսիդներ; լեցիտիններ եւ ֆոսֆաամինալիպիդներ,տոննա,42.6,90.4,68.6,141.2
2020-2021,2020,2021,2924,"Միացություններ` կարբօքսամիդային, ածխաթթվի ամիդային",տոննա,19.6,139.6,17.1,102.7
2020-2021,2020,2021,2925,"Միացություններ` կարբօքսամիդային, իմինային",տոննա,36.8,184.6,22.5,126.5
2020-2021,2020,2021,2926,Միացություններ` նիտրիլային,կգ,1296.7,21.2,931.0,12.4
2020-2021,2020,2021,2927,Երկազո-; ազո- կամ ազոկսի միացություններ,կգ,0.1,0.2,250.2,1.5
2020-2021,2020,2021,2928,Ածանցյալներ հիդրազինի կամ հիդրոքսիլամինի անօրգանական,կգ,1340.2,6.3,235.8,4.7
2020-2021,2020,2021,2929,Ազոտակիր միացություններ,տոննա,111.2,295.6,121.0,378.2
2020-2021,2020,2021,2930,Ծծմբաօրգանական միացություններ,տոննա,1092.7,2345.0,887.2,2296.0
2020-2021,2020,2021,2931,Այլ միացություններ օրգանա-անօրգանական,տոննա,86.9,555.1,104.2,742.5
2020-2021,2020,2021,2932,"Միացություններ հետերացիկլային, պարունակող միայն  թթվածնի հետերատոմ",կգ,1271.1,11.8,213.6,17.9
2020-2021,2020,2021,2933,"Միացություններ հետերացիկլային, պարունակող միայն  ազոտի հետերատոմ",տոննա,72.7,779.5,122.3,824.3
2020-2021,2020,2021,2934,Նուկլեինաթթուներ եւ դրանց աղեր; հետերացիկլիկ միացություններ այլ,տոննա,5.1,109.0,3.9,124.5
2020-2021,2020,2021,2935,Սուլֆոնամիդներ,տոննա,3.7,135.9,2.3,111.7
2020-2021,2020,2021,2936,Վիտամիններ եւ դրանց ածանցյալներ,տոննա,47.4,389.0,47.1,661.1
2020-2021,2020,2021,2937,"Հորմոններ, պրոստագլանդին, տրոմբոքսան եւ լեյկոտրիեն; դրանց ածանցյալներ",կգ,19.2,62.8,18.3,39.0
2020-2021,2020,2021,2938,"Գլիկոզիդներ, դրանց աղեր, պարզ եւ բարդ եթերներ եւ այլ ածանցյալներ",կգ,593.8,8.0,959.8,34.7
2020-2021,2020,2021,2939,"Ալկալոիդներ բուսական ծագման, դրանց աղեր, պարզ եւ բարդ եթերներ եւ այլ ածանցյալներ",կգ,91.0,56.7,192.3,29.4
2020-2021,2020,2021,2940,"Շաքարներ քիմիապես մաքուր; շաքարի պարզ, բարդ եթեր, ոչ 2937, 2938, 2939 դիրքերի միացություններ",տոննա,2.2,16.1,8.8,39.8
2020-2021,2020,2021,2941,Հակաբիոտիկներ,տոննա,2.8,134.2,1.6,66.4
2020-2021,2020,2021,2942,Օրգանական այլ միացություններ,կգ,492.6,14.4,2.4,2.4
2020-2021,2020,2021,3001,Գեղձ եւ այլ օրգան` օրգանաբուժման համար,կգ,1469.7,76.0,196.8,78.6
2020-2021,2020,2021,3002,"Արյուն; հակաշիճուկ, պատվաստանյութ, աճեցրած մանրէներ",տոննա,121.0,21679.8,131.5,42457.5
2020-2021,2020,2021,3003,Դեղամիջոցներ` չկշռածրարած,կգ,324.4,28.9,850.5,40.5
2020-2021,2020,2021,3004,Դեղամիջոցներ` կշռածրարած,տոննա,3300.7,132125.6,1861.2,136631.8
2020-2021,2020,2021,3005,"Բամբակ, թանզիֆ, վիրակապ եւ նման միջոցներ",տոննա,1137.0,2565.5,181.4,2082.8
2020-2021,2020,2021,3006,"Դեղագործական ապրանքներ, նշված սույն խմբի ծանոթ. 4-ում",տոննա,233.2,4685.6,109.1,5456.9
